,Log2FC,Std.Error,df,t value,Pr(>|t|),FDR,diffexpressed,delabel
PLEKHA8,0.043202377,0.303701252,49.85816883,0.142252879,0.887453561,0.957812768,NO,NA
DNAJA1,-0.039482766,0.278932726,39.79467619,-0.141549423,0.888150088,0.957812768,NO,NA
PI4KB,0.035915643,0.254045549,36.10081624,0.141374819,0.888359826,0.957812768,NO,NA
NIPSNAP2,0.033672998,0.23980419,57,0.140418721,0.888824208,0.958122367,NO,NA
TPCN1,-0.051838499,0.368977402,34.31525406,-0.140492342,0.88909246,0.958220462,NO,NA
PDRG1,-0.040532628,0.289887689,57,-0.139821834,0.889293659,0.958246267,NO,NA
ATP6V0D1,-0.036990326,0.265680831,50.86903723,-0.139228435,0.889819401,0.958621699,NO,NA
MRPS10,-0.03274454,0.236342955,56.10548833,-0.138546714,0.890304439,0.958953138,NO,NA
SLC31A1,0.03348963,0.243581545,57,0.137488372,0.891129304,0.959254255,NO,NA
PPP1R12B,-0.035672447,0.260020293,24.01700984,-0.137191011,0.892023449,0.959254255,NO,NA
SELENOP,-0.063729536,0.467977701,56.89608554,-0.136180711,0.892159128,0.959254255,NO,NA
HIPK3,0.036039148,0.261997966,50.09305713,0.137555068,0.891143492,0.959254255,NO,NA
SPANXA1,-0.029383964,0.215384254,47.87624357,-0.136425775,0.892056763,0.959254255,NO,NA
NAGK,0.024485352,0.179880702,57,0.13611995,0.892206069,0.959254255,NO,NA
MRPL20,-0.029741534,0.218003579,40.60622277,-0.136426817,0.892158027,0.959254255,NO,NA
LPIN3,0.050684421,0.372825159,57,0.13594689,0.892342258,0.959254255,NO,NA
KLF16,0.031111795,0.226617727,36.2914777,0.137287561,0.891562349,0.959254255,NO,NA
ATP2A2,0.027667566,0.202811024,31.45137191,0.136420423,0.892358425,0.959254255,NO,NA
BTF3L4,-0.041051467,0.302409911,34.30636058,-0.135747758,0.892814114,0.959553301,NO,NA
WDR73,0.042598515,0.314536103,34.59978739,0.13543283,0.893054531,0.95962091,NO,NA
TOP2A,0.047870742,0.355595895,56.94610072,0.134621187,0.893386076,0.959786393,NO,NA
EIF3H,-0.031831174,0.237369088,44.14954589,-0.134099912,0.893933017,0.960183169,NO,NA
SENP1,-0.030743723,0.230591628,42.31136241,-0.133325409,0.89456814,0.960674486,NO,NA
TYMS,-0.050934937,0.386254681,47.14678927,-0.131868789,0.895649233,0.961432774,NO,NA
GUCD1,-0.032848676,0.248731845,30.24714673,-0.132064619,0.895807784,0.961432774,NO,NA
COMMD4,0.039331162,0.298193542,48.24122258,0.131898101,0.895613475,0.961432774,NO,NA
YY1AP1,0.040153448,0.306297585,37.25336402,0.131092931,0.896407196,0.961694245,NO,NA
NELFCD,-0.038577624,0.294963923,56.80843048,-0.1307876,0.89640539,0.961694245,NO,NA
GRSF1,0.036813636,0.282174808,39.22202881,0.130463936,0.896866236,0.961844217,NO,NA
SCAF11,0.032769199,0.25109844,28.63262713,0.130503396,0.897080751,0.961844217,NO,NA
CA5B,-0.038733767,0.297814676,57,-0.130059967,0.896976887,0.961844217,NO,NA
CRTC2,-0.035435114,0.2732416,46.312945,-0.129684185,0.897377909,0.961972035,NO,NA
NAPA,-0.041143391,0.31838347,46.7060969,-0.129225901,0.897733802,0.962122528,NO,NA
PRR12,0.034946263,0.271428719,57,0.128749318,0.898009226,0.962122528,NO,NA
CREBZF,0.035783448,0.278144184,43.77652631,0.128650713,0.89822328,0.962122528,NO,NA
LUZP6,0.02438937,0.189442848,38.57640801,0.128742627,0.898230188,0.962122528,NO,NA
ZNF780B,0.032181739,0.254462463,43.61601636,0.126469495,0.899941518,0.962757723,NO,NA
PPP4R1,-0.033795923,0.267855258,57,-0.126172334,0.900039515,0.962757723,NO,NA
CHID1,-0.043136656,0.338698297,33.91411133,-0.127360121,0.899407554,0.962757723,NO,NA
CTDNEP1,0.027174176,0.215150952,43.82951483,0.126302839,0.900069835,0.962757723,NO,NA
MAP2K5,-0.041946634,0.331149145,51.89152628,-0.126669915,0.899691214,0.962757723,NO,NA
ASF1A,-0.0379567,0.299114848,38.53813069,-0.126896741,0.899681921,0.962757723,NO,NA
SBNO1,-0.029786339,0.235210584,38.13686026,-0.126636899,0.899893117,0.962757723,NO,NA
NF1,-0.048843141,0.390958712,37.78359705,-0.124931713,0.901239958,0.962769863,NO,NA
RUNX3,-0.044923967,0.364900294,56.89681286,-0.123112991,0.902451486,0.962769863,NO,NA
THRAP3,-0.025854084,0.208225112,27.56715409,-0.124164101,0.90208629,0.962769863,NO,NA
NUDT21,-0.030064568,0.244514918,57,-0.122955967,0.902574485,0.962769863,NO,NA
TOPBP1,0.026533623,0.215132244,57,0.123336338,0.902274643,0.962769863,NO,NA
DNAJC9,-0.036453866,0.291327088,57,-0.125130369,0.900860623,0.962769863,NO,NA
UBR5,-0.032825863,0.262027294,38.46410766,-0.125276503,0.900957145,0.962769863,NO,NA
SLC38A2,0.03377555,0.272460771,56.39546778,0.123964819,0.901783914,0.962769863,NO,NA
CASD1,0.035300961,0.281571405,57,0.125371257,0.900670784,0.962769863,NO,NA
TSR2,-0.030587689,0.246809757,57,-0.123932252,0.90180492,0.962769863,NO,NA
SLC35A4,0.022297661,0.180604065,57,0.123461567,0.902175929,0.962769863,NO,NA
RBM38,0.039004374,0.317047667,50.81918597,0.123023691,0.902573595,0.962769863,NO,NA
C1orf52,0.034809451,0.277539003,26.385337,0.125421834,0.901140368,0.962769863,NO,NA
ITGB1BP1,0.02804177,0.225650254,31.42917565,0.124270944,0.901892163,0.962769863,NO,NA
PLCG1,0.03194943,0.260382541,48.22113367,0.122701891,0.902853139,0.96287711,NO,NA
DPF2,0.035751069,0.292821906,57,0.12209151,0.903255979,0.962926804,NO,NA
ARPP19,-0.022254469,0.18207791,57,-0.122224978,0.903150755,0.962926804,NO,NA
MAGOH,-0.032365242,0.266516731,57,-0.121437936,0.903771273,0.963035215,NO,NA
PCBP2,-0.019123533,0.157419724,55.6083397,-0.121481172,0.90374785,0.963035215,NO,NA
ZUP1,0.031615131,0.26066876,57,0.121284695,0.903892097,0.963035215,NO,NA
CHMP2B,-0.038249533,0.317436225,57,-0.120495175,0.904514641,0.963399863,NO,NA
TSEN54,0.032158333,0.267098826,57,0.120398631,0.90459077,0.963399863,NO,NA
TRIM45,-0.032873648,0.275129794,57,-0.119484143,0.905311937,0.963875938,NO,NA
PGLS,-0.029144607,0.243644091,39.26981158,-0.119619593,0.905394379,0.963875938,NO,NA
CCDC107,0.023758523,0.199653726,43.16931348,0.118998646,0.905828469,0.964148199,NO,NA
SMIM15,0.031119685,0.263514373,55.90236681,0.118094829,0.906415836,0.964583466,NO,NA
TAF7,0.032640084,0.277634744,57,0.11756484,0.90682576,0.964772572,NO,NA
HELZ2,-0.037469463,0.318855052,47.39950211,-0.117512528,0.906950464,0.964772572,NO,NA
ARHGAP17,-0.02898423,0.248534034,47.4539929,-0.11662077,0.907652743,0.965329673,NO,NA
METAP2,-0.030534481,0.263867971,57,-0.115718786,0.908282137,0.965809054,NO,NA
ATP5MC1,0.035190692,0.307116829,32.85824311,0.114584057,0.909472153,0.965956569,NO,NA
SLC33A1,0.04091849,0.356070691,57,0.11491676,0.908914966,0.965956569,NO,NA
SLC27A4,0.033286528,0.290781385,57,0.114472692,0.909265377,0.965956569,NO,NA
R3HDM2,-0.029396873,0.256831874,57,-0.114459597,0.90927571,0.965956569,NO,NA
DUSP4,0.049642128,0.433440294,56.90433203,0.114530486,0.909220446,0.965956569,NO,NA
C3orf38,0.036069659,0.315545271,45.75900678,0.114308982,0.909492959,0.965956569,NO,NA
IRAK1,-0.032807727,0.287558946,36.95351692,-0.114090441,0.909783732,0.966075595,NO,NA
BOLA1,0.026320338,0.230665761,25.8607709,0.114105961,0.910035079,0.966152718,NO,NA
CYP1B1,0.041383098,0.36679333,53.3444246,0.112824021,0.91059359,0.966295812,NO,NA
ZYX,0.025237916,0.223648947,56.44791594,0.112846119,0.91055292,0.966295812,NO,NA
SLC25A3,-0.025601964,0.227275747,57,-0.112647143,0.910706097,0.966295812,NO,NA
MAPRE1,-0.026618808,0.2377459,50.42682857,-0.111963268,0.911297029,0.966543405,NO,NA
DNAJC14,0.027786933,0.24777544,40.2757383,0.112145631,0.911265011,0.966543405,NO,NA
TRIP6,-0.03496352,0.318246598,54.10468122,-0.109862982,0.912924531,0.967700003,NO,NA
PIK3CA,0.027738141,0.25250364,57,0.109852439,0.912912255,0.967700003,NO,NA
ARL6IP4,-0.017164876,0.15570796,45.6864211,-0.11023763,0.912703754,0.967700003,NO,NA
BRD4,-0.017640971,0.160051285,23.87981432,-0.110220741,0.913155407,0.967754975,NO,NA
ZKSCAN8,-0.030405659,0.279148762,46.61456932,-0.108922778,0.913731277,0.968175477,NO,NA
SAAL1,0.02729522,0.25064663,30.37001172,0.108899209,0.913998786,0.968269143,NO,NA
RAPGEF2,-0.026526024,0.245578611,57,-0.108014391,0.9143636,0.968465835,NO,NA
AFF1,-0.030275964,0.281045478,54.2253302,-0.107726208,0.91461049,0.968513145,NO,NA
TTC14,0.028009076,0.260431002,52.10387698,0.107548932,0.914766578,0.968513145,NO,NA
ATP2C1,-0.023613081,0.223119504,57,-0.105831543,0.916087583,0.96955638,NO,NA
ATP5PB,0.023917504,0.226243919,45.60531784,0.105715566,0.916271658,0.96955638,NO,NA
COPS3,0.030315375,0.286332334,34.78201646,0.105874789,0.916289964,0.96955638,NO,NA
NBAS,0.031044213,0.295861863,34.61612093,0.104928065,0.917038536,0.970158576,NO,NA
OXSR1,0.028313112,0.271696068,57,0.104208766,0.917369492,0.970318817,NO,NA
KLC2,-0.032778885,0.315891768,39.92839689,-0.103766188,0.917874361,0.970399214,NO,NA
AKR1A1,0.023443299,0.22640412,55.22694008,0.103546256,0.917904546,0.970399214,NO,NA
NAXE,0.024521884,0.235665423,24.20575753,0.104053806,0.917984014,0.970399214,NO,NA
COPS5,0.032601697,0.316321734,43.42324255,0.103064992,0.918385909,0.970444532,NO,NA
YWHAG,0.017978154,0.174461698,53.1566723,0.103049289,0.918311641,0.970444532,NO,NA
GOSR2,0.033334031,0.326690775,46.47256429,0.102035423,0.919167556,0.971080674,NO,NA
PURB,0.026964224,0.267728814,43.2985988,0.100714687,0.920241873,0.972025707,NO,NA
KHNYN,0.027751527,0.277814621,57,0.099892247,0.920780383,0.972404522,NO,NA
UBXN7,0.033568348,0.336859067,38.13456903,0.099651014,0.921143423,0.972597919,NO,NA
LATS1,0.023513595,0.238015806,57,0.098790055,0.921651571,0.972863654,NO,NA
RAP2B,0.024847024,0.252317176,55.88542954,0.098475357,0.921907205,0.972863654,NO,NA
SKA2,0.026650077,0.269587178,28.9348872,0.098855136,0.92193498,0.972863654,NO,NA
RPP14,0.022754263,0.231839468,34.25416761,0.09814663,0.922387943,0.972961799,NO,NA
RHOT2,-0.032624296,0.33188009,29.41659665,-0.098301456,0.922359709,0.972961799,NO,NA
MAP3K11,-0.026479379,0.272323761,43.96122272,-0.097234919,0.922981802,0.973398288,NO,NA
FNIP1,-0.022781319,0.24051357,57,-0.094719477,0.924869844,0.973483576,NO,NA
DBNDD2,-0.029688733,0.314241848,38.21991166,-0.094477337,0.925223569,0.973483576,NO,NA
PIP,-0.042355633,0.445476307,53.77750588,-0.09507943,0.92460514,0.973483576,NO,NA
TRA2B,-0.024535578,0.256180437,57,-0.095774597,0.924035524,0.973483576,NO,NA
POLD2,0.028844552,0.298322751,30.57308865,0.096689078,0.923604368,0.973483576,NO,NA
ST6GALNAC6,-0.025956564,0.273778627,35.97688468,-0.094808584,0.924992966,0.973483576,NO,NA
UBE2R2,-0.02358957,0.245489596,39.65017879,-0.096091932,0.923931604,0.973483576,NO,NA
MRPS18A,-0.031166716,0.320235814,15.69866373,-0.097324268,0.923700605,0.973483576,NO,NA
CTDSP1,-0.025338916,0.262854188,57,-0.096399135,0.923541719,0.973483576,NO,NA
PATL1,0.026313576,0.27692893,35.15702439,0.095019237,0.924839072,0.973483576,NO,NA
PDCD10,-0.033997986,0.359708484,40.70102428,-0.094515384,0.925163546,0.973483576,NO,NA
PDIA3,-0.020762963,0.21763295,39.30460841,-0.095403584,0.924479027,0.973483576,NO,NA
TMBIM6,-0.017185578,0.183096283,55.09607011,-0.093860881,0.925560176,0.973648241,NO,NA
DDB1,0.022582318,0.242392436,50.96888711,0.093164283,0.926138302,0.973909122,NO,NA
SAR1A,0.02117487,0.227497493,57,0.093077376,0.926168479,0.973909122,NO,NA
CAMK2D,-0.026422411,0.285137478,32.75022526,-0.092665512,0.926733843,0.97431411,NO,NA
MIB1,-0.027258983,0.296842331,36.45077649,-0.091829837,0.927336069,0.974757688,NO,NA
NSD3,-0.028709212,0.315947423,56.60646031,-0.090867055,0.927919012,0.975180828,NO,NA
SHLD2,0.023964504,0.26423727,43.85911109,0.090693126,0.928149371,0.975233333,NO,NA
EBP,0.023172002,0.255732398,19.57876299,0.090610349,0.928722805,0.975646227,NO,NA
HPS1,0.025792348,0.290110725,49.0937481,0.088905185,0.929518958,0.975673415,NO,NA
MAPK8IP3,-0.029206672,0.337696192,40.53879266,-0.086488011,0.931504269,0.975673415,NO,NA
SYNPO,0.030386373,0.340993598,57,0.08911127,0.929305851,0.975673415,NO,NA
TBCA,0.017108519,0.193910918,36.34129295,0.088228754,0.930179273,0.975673415,NO,NA
RBM12,-0.026833882,0.305924998,57,-0.087713924,0.930411487,0.975673415,NO,NA
SRP72,-0.022061772,0.254765278,36.44192904,-0.086596461,0.931466351,0.975673415,NO,NA
HIF1AN,-0.023064812,0.260681147,31.91218125,-0.088479017,0.930048892,0.975673415,NO,NA
SPATA20,0.028679747,0.331635258,52.97131344,0.086479787,0.931411093,0.975673415,NO,NA
TMEM126A,-0.026732605,0.305266263,45.58536884,-0.087571435,0.930600871,0.975673415,NO,NA
DTD2,0.022586109,0.257157366,57,0.087829911,0.930319708,0.975673415,NO,NA
CCSAP,-0.021333644,0.246784401,32.84452391,-0.086446486,0.931636361,0.975673415,NO,NA
MYL9,-0.032669893,0.372483136,47.89894873,-0.087708381,0.930474123,0.975673415,NO,NA
MSI2,0.023463052,0.271055363,57,0.086561845,0.931323162,0.975673415,NO,NA
H2AW,-0.029042446,0.332546575,50.89974173,-0.08733347,0.930749131,0.975673415,NO,NA
H2BC15,-0.03125027,0.350059374,50.70933944,-0.089271342,0.929217924,0.975673415,NO,NA
NUDT4B,0.02337346,0.267114258,32.81148464,0.087503603,0.930803087,0.975673415,NO,NA
ZC3H4,-0.02100836,0.246142387,57,-0.085350434,0.932281887,0.976160349,NO,NA
BACH1,0.023128353,0.273899493,40.18704887,0.084441022,0.933125053,0.976853996,NO,NA
ALDH18A1,-0.026160453,0.311818092,55.61522675,-0.08389652,0.933439968,0.976994476,NO,NA
RBM26,-0.018253002,0.219189203,57,-0.083275095,0.933924571,0.977123327,NO,NA
H3C13,0.027514669,0.330009601,55.80848347,0.08337536,0.933851424,0.977123327,NO,NA
RNASE1,0.031294158,0.377391986,44.15354691,0.082922158,0.934288233,0.977314664,NO,NA
CNDP2,0.022413227,0.272378877,57,0.08228695,0.934706814,0.977374281,NO,NA
CCT7,-0.025714386,0.311146107,39.8737221,-0.082644088,0.934548035,0.977374281,NO,NA
STARD3,-0.028308716,0.351386982,40.95804888,-0.080562792,0.936182033,0.978177442,NO,NA
ENC1,-0.027969355,0.348677678,51.03008981,-0.080215501,0.936379627,0.978177442,NO,NA
FEN1,-0.018982771,0.236219575,38.51627991,-0.080360704,0.936366491,0.978177442,NO,NA
ID3,0.026412644,0.326481521,56.78045679,0.080900884,0.935805265,0.978177442,NO,NA
SLC25A52,-0.016653382,0.20622116,30.63549682,-0.080754961,0.936162089,0.978177442,NO,NA
PSMD7,-0.01755459,0.219084083,34.6659071,-0.08012718,0.936596904,0.978215391,NO,NA
ARL16,-0.024236585,0.304530386,27.97516563,-0.079586753,0.93713253,0.978528576,NO,NA
MYSM1,0.022628934,0.286210984,57,0.07906382,0.93725878,0.978528576,NO,NA
DLAT,-0.025983531,0.330679086,50.91193515,-0.078576275,0.937677684,0.978587946,NO,NA
TDP2,-0.021751768,0.275672418,34.33549375,-0.078904405,0.937566732,0.978587946,NO,NA
NUMB,0.021848069,0.286396436,42.30194108,0.076286106,0.939551141,0.978952214,NO,NA
PABPN1,0.013846973,0.181236394,57,0.076402827,0.939366165,0.978952214,NO,NA
PITPNB,0.017872129,0.234366302,34.37874573,0.076257246,0.9396565,0.978952214,NO,NA
PCYOX1,0.026679631,0.346189967,36.0249962,0.077066448,0.938997122,0.978952214,NO,NA
DENND6A,-0.018837576,0.244080504,57,-0.077177719,0.938752441,0.978952214,NO,NA
KDSR,0.019380188,0.25355742,49.61189067,0.076433132,0.939381916,0.978952214,NO,NA
NME1,-0.029364992,0.378824461,54.67471074,-0.077516092,0.938495975,0.978952214,NO,NA
POLR2J2,0.020304935,0.265525458,57,0.076470767,0.939312355,0.978952214,NO,NA
UBE2C,0.03244554,0.419049858,56.99638315,0.077426442,0.938555474,0.978952214,NO,NA
TCF12,-0.022464469,0.298933336,46.77727087,-0.075148758,0.940416825,0.97955556,NO,NA
FBXL5,-0.016365057,0.219089344,50.90593784,-0.074695813,0.940749501,0.979713312,NO,NA
UQCRFS1,0.018167615,0.253406456,53.90899523,0.071693578,0.94311109,0.981900955,NO,NA
ZDHHC5,0.018015974,0.251808497,57,0.07154633,0.943213403,0.981900955,NO,NA
GNA15,0.017002111,0.239597155,57,0.070961239,0.943676996,0.982080882,NO,NA
VMA21,0.019646896,0.277225827,57,0.070869646,0.943749571,0.982080882,NO,NA
ADI1,0.019144865,0.277274859,44.93179401,0.069046523,0.945258961,0.983462268,NO,NA
AK1,0.015936175,0.234469172,57,0.067967039,0.946049734,0.983844276,NO,NA
COG4,-0.017288202,0.253927484,35.64019062,-0.068083225,0.946099923,0.983844276,NO,NA
ZFAND5,0.015103075,0.222640679,52.85027967,0.067836098,0.946172103,0.983844276,NO,NA
PPP1R8,-0.015651383,0.231981097,57,-0.067468356,0.946444961,0.983938743,NO,NA
FBXO46,0.017818862,0.267919169,56.12269402,0.066508351,0.947209473,0.984544205,NO,NA
FOXO3,-0.017148227,0.259033968,53.64645894,-0.066200688,0.947464148,0.984619605,NO,NA
LRRC37A2,-0.020586137,0.319195515,40.27829952,-0.064493817,0.94889606,0.984624518,NO,NA
NGLY1,0.018278465,0.284999944,57,0.064134976,0.949087147,0.984624518,NO,NA
DPH1,0.01622704,0.252947924,57,0.064151704,0.949073887,0.984624518,NO,NA
S100A9,-0.030039432,0.46060388,44.69528707,-0.065217497,0.948291667,0.984624518,NO,NA
USP24,-0.021243921,0.322340124,43.92591395,-0.065905295,0.947752274,0.984624518,NO,NA
PSIP1,0.023262115,0.360281831,56.90624744,0.064566439,0.948745489,0.984624518,NO,NA
HINT3,0.018680173,0.287800111,42.62042663,0.064906762,0.948551729,0.984624518,NO,NA
ISG15,0.028953286,0.440995143,56.73407192,0.065654433,0.947883759,0.984624518,NO,NA
FBXO15,0.017617335,0.274524458,46.27514727,0.064174008,0.949108095,0.984624518,NO,NA
POMGNT1,-0.019454459,0.304891493,55.44501718,-0.063807812,0.94935275,0.984689364,NO,NA
EEF1E1,-0.01795703,0.283863468,38.92569971,-0.063259392,0.949883686,0.984862142,NO,NA
HNRNPR,-0.017225345,0.272176879,43.12808535,-0.063287319,0.949830131,0.984862142,NO,NA
SLC10A3,-0.019374912,0.309064834,44.33608037,-0.062688827,0.950296067,0.985100775,NO,NA
DNM2,0.018789784,0.301808978,35.42392935,0.062257207,0.950707967,0.985149946,NO,NA
EIF3L,0.015571393,0.250685864,55.73291339,0.062115162,0.950693352,0.985149946,NO,NA
MEF2D,0.015226239,0.249096021,48.1163576,0.061125983,0.951512074,0.985756383,NO,NA
HNRNPC,0.017176288,0.282074434,56.93021625,0.060892751,0.951657892,0.985756383,NO,NA
TRAPPC6B,0.017202525,0.288451512,57,0.059637492,0.952652959,0.985851625,NO,NA
DMTF1,-0.014533111,0.243735656,57,-0.05962653,0.952661651,0.985851625,NO,NA
XPO1,0.011280617,0.187198051,29.06512182,0.060260333,0.952360743,0.985851625,NO,NA
PDXK,0.0173995,0.288744443,44.18535619,0.060259168,0.952220956,0.985851625,NO,NA
C11orf24,-0.018476182,0.309820349,56.67481534,-0.059635147,0.952656012,0.985851625,NO,NA
NDUFA5,0.014968834,0.253729549,57,0.058995233,0.953162252,0.986180887,NO,NA
ETV6,0.015456879,0.265761735,55.96517633,0.058160664,0.953827824,0.986303488,NO,NA
CHMP4B,0.018556264,0.318013428,48.42246496,0.058350568,0.953709526,0.986303488,NO,NA
MRFAP1L1,0.014429698,0.248122233,57,0.058155601,0.953828087,0.986303488,NO,NA
TM2D2,-0.014881266,0.260367127,44.43409926,-0.057154936,0.954678026,0.986993576,NO,NA
NDUFB4,0.014340205,0.255380904,40.56872785,0.056152219,0.955496192,0.987320288,NO,NA
PARVB,0.015710093,0.280564523,57,0.05599458,0.955541943,0.987320288,NO,NA
PPP1R35,-0.016079574,0.286056872,57,-0.056211108,0.955370211,0.987320288,NO,NA
DNAJC21,-0.015931339,0.288346025,41.63345126,-0.055250768,0.956202979,0.987437116,NO,NA
NDUFS4,-0.014089122,0.254986047,57,-0.055254483,0.956128947,0.987437116,NO,NA
DNPEP,-0.014863937,0.268113751,29.36147793,-0.05543892,0.956164322,0.987437116,NO,NA
ESYT2,-0.022683924,0.412657363,48.21907633,-0.05497036,0.956389213,0.987440811,NO,NA
BRAF,-0.016960325,0.309828579,35.55069154,-0.054740995,0.956651292,0.987522797,NO,NA
SFT2D1,0.016595809,0.307365075,40.40721104,0.0539938,0.95720618,0.98778926,NO,NA
H4-16,0.016264632,0.302261589,57,0.053809788,0.957274867,0.98778926,NO,NA
MTRF1L,-0.015194299,0.28473112,56.635256,-0.053363675,0.957629937,0.987824197,NO,NA
ENG,-0.018082699,0.337234635,24.39628523,-0.053620527,0.95767418,0.987824197,NO,NA
PRPSAP1,-0.014644896,0.282083198,57,-0.05191694,0.958776395,0.987833934,NO,NA
SNRPC,-0.009420311,0.180749693,30.01564784,-0.052117991,0.958779995,0.987833934,NO,NA
HARS2,0.014524554,0.273187026,30.39752306,0.053167072,0.957946672,0.987833934,NO,NA
EVL,-0.015651857,0.296654918,55.24970518,-0.052761159,0.958112518,0.987833934,NO,NA
MRPL16,-0.011233754,0.21513329,57,-0.052217648,0.958537845,0.987833934,NO,NA
ATAD3A,0.013781804,0.264494979,48.48577692,0.052106109,0.958658232,0.987833934,NO,NA
S100A16,0.02016597,0.396083133,52.62934988,0.050913478,0.959587213,0.988270523,NO,NA
ROMO1,-0.009766589,0.191180938,57,-0.051085579,0.959435932,0.988270523,NO,NA
ZSWIM3,0.015014089,0.297564775,57,0.050456539,0.959934982,0.988270523,NO,NA
DHFR,-0.014212284,0.281362731,57,-0.05051232,0.959890728,0.988270523,NO,NA
SNAPC3,-0.01681969,0.340016874,44.42813787,-0.049467223,0.96076868,0.988739876,NO,NA
TSPAN15,0.018750832,0.381003715,51.31562417,0.049214303,0.960939568,0.988739876,NO,NA
LZTFL1,0.014292875,0.29022451,54.48034403,0.04924765,0.960902045,0.988739876,NO,NA
PPWD1,-0.014673044,0.304656457,38.32457244,-0.04816259,0.961836784,0.989098279,NO,NA
FIS1,-0.014511789,0.299532337,29.10681278,-0.048448156,0.961689999,0.989098279,NO,NA
MEX3C,0.012001321,0.248204387,35.30232867,0.048352575,0.961707779,0.989098279,NO,NA
KTN1,-0.012998059,0.273881623,37.0471341,-0.047458675,0.962402589,0.989303745,NO,NA
FAF2,-0.01541307,0.323957436,44.85734315,-0.047577455,0.962264198,0.989303745,NO,NA
MAP3K3,-0.012203327,0.263815265,36.11788613,-0.04625709,0.963360164,0.989723498,NO,NA
